concurso,dada_sorteio,bola1,bola2,bola3,bola4,bola5,bola6,ganhadores_6_acertos,cidade_uf,rateio_6_acertos,ganhadores_5_acertos,rateio_5_acertos,ganhadores_4_acertos,rateio_4_acertos,acumulado_6_acertos,arrecadacao_total,estimativa_premio,acumulado_sorteio_especial_mega_da_virada,observacao
2314,2020-10-31,6,7,28,42,45,49,1,CANAL ELETRONICO,53047796.53,105,41171.63,7551,817.87,17663394.04,74980201.5,22000000.0,75328803.79,O ganhador do canal eletrônico do prêmio principal é da cidade de Goiânia/GO.
2315,2020-11-04,1,10,17,26,30,53,0,,0.0,55,40631.54,3898,819.0,21780010.44,38760129.0,27000000.0,75916891.85,
2316,2020-11-07,2,11,43,49,52,56,0,,0.0,56,57345.38,3984,1151.51,27695638.77,55698781.5,34000000.0,76761981.63,
2317,2020-11-11,3,8,30,33,35,48,0,,0.0,132,25311.77,7472,638.79,33850396.0,57950307.0,40000000.0,77641232.68,
2318,2020-11-14,28,44,52,54,58,60,0,,0.0,59,66282.12,5014,1114.2,41054215.42,67827784.5,50000000.0,78670349.75,
2319,2020-11-18,6,17,25,35,40,49,0,,0.0,51,74635.43,5009,1085.59,67176238.41,66019842.0,75000000.0,79672035.81,
2320,2020-11-21,6,30,35,39,42,48,1,RIBEIRAO PRETO/SP,76128023.58,92,52821.09,6334,1096.02,0.0,84285810.0,3000000.0,80950862.28,
2321,2020-11-25,14,25,28,41,43,46,1,MACEIO/AL,3036906.71,40,41215.16,2494,944.32,0.0,28594089.0,3000000.0,81384706.11,
2322,2020-11-28,2,5,10,29,34,41,0,,0.0,65,27702.32,3753,685.41,3316988.79,31231210.5,7000000.0,81858561.66,
2323,2020-12-02,20,27,35,39,50,59,0,,0.0,29,67337.34,1825,1528.59,6914220.24,33869844.0,11000000.0,82372451.87,
2324,2020-12-05,2,16,19,31,43,60,0,,0.0,43,58591.46,3451,1042.94,26354348.85,43698046.5,32000000.0,83035460.5,
2325,2020-12-08,33,34,37,46,52,60,0,,0.0,27,68402.27,2233,1181.53,29756461.46,32032696.5,34000000.0,83521476.6,
2326,2020-12-10,10,16,27,34,36,57,0,,0.0,55,45721.34,3883,925.15,34388754.51,43615498.5,40000000.0,84183232.77,
2327,2020-12-12,30,37,45,54,57,58,0,,0.0,47,64714.34,3521,1234.05,39991654.06,52754274.0,46000000.0,84983647.01,
2328,2020-12-16,8,11,14,39,48,53,0,,0.0,67,49966.34,5059,945.34,46158552.23,58064620.5,52000000.0,85864632.48,
2329,2020-12-19,12,14,28,42,45,55,2,CAMPINA GRANDE/PB; SAO PAULO/SP,26798752.27,93,43422.45,6837,843.78,104051609.25,70041685.5,300000000.0,104051609.25,
2330,2020-12-31,17,20,22,35,41,42,2,CANAL ELETRONICO; ARACAJU/SE,162625108.22,1384,48978.81,105342,919.27,0.0,1175719054.5,1500000.0,0.0,
2331,2021-01-02,11,13,16,36,53,57,0,,0.0,10,50540.79,808,893.57,931014.47,8765995.5,4000000.0,133002.09,
2332,2021-01-06,12,33,35,36,44,52,0,,0.0,32,49795.46,2688,846.86,3866325.36,27637510.5,8000000.0,552332.23,
2333,2021-01-09,9,16,31,41,53,55,0,,0.0,16,128304.01,1994,1470.74,7647917.37,35605696.5,12000000.0,1092559.66,
2334,2021-01-13,4,13,20,22,25,60,1,SERRINHA/BA,11854874.71,66,34602.68,4609,707.86,7451635.52,39610737.0,13000000.0,1693553.58,
2335,2021-01-16,9,18,23,42,47,49,0,,0.0,91,26442.64,5286,650.31,11884255.98,41735475.0,17000000.0,2326785.09,
2336,2021-01-20,8,10,20,27,28,50,0,,0.0,75,32688.93,4701,745.02,16400489.52,42522736.5,22000000.0,2971961.32,
2337,2021-01-23,2,9,34,49,51,55,1,FORTALEZA/CE,21898260.37,84,35529.81,4321,986.71,0.0,51764431.5,2000000.0,3757357.17,
2338,2021-01-26,8,21,23,34,42,47,0,,0.0,22,41770.96,1692,775.88,1692823.18,15938829.0,4000000.0,3999189.07,
2339,2021-01-28,4,18,29,47,48,59,0,,0.0,19,68776.09,1746,1069.17,15757856.01,22664718.0,19000000.0,4343069.52,
2340,2021-01-30,16,21,28,41,49,51,0,,0.0,24,93309.21,2408,1328.56,19883105.32,38841412.5,25000000.0,4932390.87,
2341,2021-02-03,4,9,31,32,42,46,1,MIRASSOL D'OESTE/MT,25099868.34,59,47999.27,3548,1140.26,0.0,49118593.5,2500000.0,5677642.74,
2342,2021-02-06,17,20,24,27,40,60,0,,0.0,35,51441.93,2233,1151.85,3316650.89,31228029.0,7500000.0,6151450.04,
2343,2021-02-10,4,31,42,45,49,56,0,,0.0,24,83892.9,2507,1147.31,7025600.31,34921728.0,11000000.0,6681299.97,
2344,2021-02-13,11,17,25,38,52,57,0,,0.0,59,42795.9,4548,793.11,24888687.84,43793878.5,29000000.0,7345762.6,
2345,2021-02-17,7,16,19,22,28,55,0,,0.0,75,30067.59,4970,648.19,29042762.29,39112816.5,34000000.0,7939201.81,
2346,2021-02-20,3,4,11,40,42,58,0,,0.0,53,64466.74,4812,1014.35,35336751.66,59261251.5,42000000.0,8838343.17,
2347,2021-02-24,8,9,17,30,58,60,0,,0.0,74,46850.78,5504,899.85,41723252.74,60132298.5,50000000.0,9750700.48,
2348,2021-02-27,2,3,7,48,51,54,1,RIO DE JANEIRO/RJ,49341885.2,107,38652.61,6601,895.06,0.0,71733469.5,2500000.0,10839076.56,
2349,2021-03-03,5,10,25,32,49,54,1,CURITIBA/PR,2780964.58,59,25587.57,3150,684.65,17118616.07,26184258.0,22000000.0,11236357.23,
2350,2021-03-06,25,28,29,34,41,45,0,,0.0,40,64050.85,2828,1294.21,21838152.59,44436942.0,27000000.0,11910576.75,
2351,2021-03-10,19,22,35,41,47,49,0,,0.0,72,37556.05,4604,839.03,26819270.36,46899868.5,32000000.0,12622165.03,
2352,2021-03-13,9,17,38,41,49,55,0,,0.0,102,31309.46,5124,890.36,32702152.11,55390455.0,40000000.0,13462576.72,
2353,2021-03-17,3,19,34,41,48,53,0,,0.0,71,45966.0,5457,854.36,38714021.01,56604937.5,45000000.0,14321415.15,
2354,2021-03-20,6,18,25,30,42,54,2,CANAL ELETRONICO,22779788.25,169,21989.1,6593,805.21,17877175.12,64454539.5,22000000.0,15299351.66,
2355,2021-03-24,7,30,31,41,50,56,0,,0.0,29,78428.97,2014,1613.3,22066933.07,39448795.5,27000000.0,15897888.53,
2356,2021-03-27,3,10,25,36,51,58,1,CANAL ELETRONICO,27070907.55,100,27164.44,5821,666.66,0.0,47115076.5,2500000.0,16612742.04,
2357,2021-03-31,19,28,30,34,40,51,0,,0.0,18,81867.39,1287,1635.71,2714550.43,25558933.5,6000000.0,17000534.98,
2358,2021-04-03,5,9,11,16,43,57,0,,0.0,66,23700.03,3627,616.09,5595975.25,27130144.5,8000000.0,17412167.1,
2359,2021-04-06,31,32,39,42,43,51,0,,0.0,17,72013.51,1053,1660.87,18565052.11,21233529.0,22000000.0,17734332.83,
2360,2021-04-08,10,15,21,24,29,45,0,,0.0,36,58470.79,3646,824.75,22442588.36,36509062.5,27000000.0,18288266.6,
2361,2021-04-10,14,21,22,29,35,46,0,,0.0,61,42932.72,3782,989.23,27266869.79,45423171.0,33000000.0,18977449.68,
2362,2021-04-14,3,20,22,32,35,50,0,,0.0,41,75848.58,3883,1144.1,32995433.41,53937468.0,40000000.0,19795815.92,
2363,2021-04-17,6,14,24,34,39,58,1,SAO PAULO/SP,40076100.78,77,49919.36,5169,1062.31,0.0,66668242.5,2500000.0,20807339.84,
2364,2021-04-22,20,33,42,44,51,56,0,,0.0,180,8467.06,1719,1266.57,18093444.77,26434102.5,22000000.0,21208411.26,
2365,2021-04-24,1,17,28,37,44,50,0,,0.0,40,60015.09,2940,1166.47,22515609.47,41637028.5,28000000.0,21840149.09,
2366,2021-04-28,4,27,33,35,38,41,0,,0.0,76,37685.71,4869,840.33,27791608.55,49676332.5,34000000.0,22593863.26,
2367,2021-04-30,5,23,29,34,53,60,0,,0.0,63,40222.88,4551,795.44,32459579.35,43951423.5,38000000.0,23260716.25,
2368,2021-05-04,4,7,13,25,36,58,1,NOVA BRASILANDIA D'OESTE/RO,37429107.24,152,17748.32,7476,515.5,0.0,46790743.5,2000000.0,23970648.83,
2369,2021-05-06,4,9,17,19,37,60,0,,0.0,47,30966.61,3447,603.18,16520136.74,25243569.0,20000000.0,24353656.88,
2370,2021-05-08,7,31,37,42,44,56,0,,0.0,29,87322.2,3835,943.32,21184980.91,43921984.5,27000000.0,25020063.21,
2371,2021-05-12,4,15,30,36,39,48,0,,0.0,53,56726.39,3480,1234.19,26723268.11,52145914.5,33000000.0,25811247.11,
2372,2021-05-15,3,19,25,44,46,57,0,,0.0,128,28213.14,7636,675.61,33375629.41,62635513.5,40000000.0,26761584.46,
2373,2021-05-19,23,24,26,44,49,60,0,,0.0,72,51363.16,5432,972.58,40188006.27,64142145.0,48000000.0,27734781.16,
2374,2021-05-22,12,13,25,37,39,41,0,,0.0,125,35344.96,8177,771.87,68319310.42,76629622.5,80000000.0,28897444.13,
2375,2021-05-26,2,6,44,46,53,58,0,,0.0,144,42488.96,8909,981.09,79590065.5,106120143.0,100000000.0,30507552.02,
2376,2021-05-29,12,14,17,18,19,22,2,MACEIO/AL; SAO PAULO/SP,47341439.63,433,18922.04,19908,587.93,0.0,142106854.5,2500000.0,32663668.29,
2377,2021-06-02,5,18,29,35,43,44,0,,0.0,35,51216.97,2890,886.1,3302147.03,31091467.5,7200000.0,33135403.59,
2378,2021-06-05,11,37,38,41,49,54,0,,0.0,33,67079.61,2518,1255.88,7379881.13,38394031.5,12000000.0,33717937.04,
2379,2021-06-09,2,8,26,32,46,56,0,,0.0,72,35139.46,4222,856.07,36180172.96,43882042.5,42000000.0,34383737.35,
2380,2021-06-12,11,16,20,24,39,53,1,BALNEARIO CAMBORIU/SC,43258691.06,59,65129.22,5566,986.24,0.0,66648006.0,3000000.0,35394954.23,
2381,2021-06-16,7,23,32,41,42,47,0,,0.0,37,45372.62,2458,975.69,3092501.87,29117547.0,7000000.0,35836740.23,
2382,2021-06-19,6,9,19,38,53,55,1,CANAL ELETRONICO,7098061.76,52,41816.28,4044,768.13,0.0,37714473.0,2500000.0,36408963.09,
2383,2021-06-23,13,15,16,20,40,41,1,SAO PAULO/SP,2783717.0,47,32152.36,2151,1003.62,0.0,26210173.5,2500000.0,36806636.97,
2384,2021-06-26,9,13,22,25,26,31,0,,0.0,57,28668.57,3781,617.41,15563083.34,28342629.0,20000000.0,37236665.53,
2385,2021-06-29,12,24,32,37,43,60,0,,0.0,32,44062.03,2340,860.79,18160423.87,24455340.0,22000000.0,37607714.19,
2386,2021-07-01,11,13,16,35,49,50,0,,0.0,44,45390.69,3087,924.24,21839458.94,34640068.5,27000000.0,38133290.63,
2387,2021-07-03,8,26,30,31,38,48,0,,0.0,30,89150.26,3038,1257.64,26766184.04,46387732.5,32000000.0,38837108.52,
2388,2021-07-07,8,30,33,37,45,48,0,,0.0,83,40247.97,5329,895.52,32919886.46,57940375.5,40000000.0,39716208.89,
