concurso,dada_sorteio,bola1,bola2,bola3,bola4,bola5,ganhadores_5_acertos,cidade_uf,rateio_5_acertos,ganhadores_4_acertos,rateio_4_acertos,ganhadores_3_acertos,rateio_3_acertos,ganhadores_2_acertos,rateio_2_acertos,acumulado_5_acertos,arrecadacao_total,estimativa_premio,acumulado_sorteio_especial_quina_de_sao_joao,observacao
976,2002-04-04,18,27,46,61,71,3,MG; SP,91272.06,198,1382.91,9292,39.15,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$330.000,00."
977,2002-04-06,27,36,53,54,69,1,RS,351099.74,309,1136.24,15285,30.52,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$300.000,00."
978,2002-04-09,4,12,24,39,69,3,RS; SP,91980.16,348,789.93,14739,24.88,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: 300.000,00."
979,2002-04-11,4,41,48,55,59,1,RJ,277024.29,183,1513.8,9719,37.87,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$330.000,00."
980,2002-04-13,27,46,51,57,67,1,SP,343756.66,263,1307.06,11561,39.5,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$300.000,00"
981,2002-04-16,16,18,31,56,74,1,PA,270181.22,238,1135.22,10433,34.4,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA)próximo concurso: R$ 280.000,00."
982,2002-04-18,16,24,32,33,61,0,,0.0,254,1035.46,11255,31.05,0,0.0,263006.15,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$600.000,00."
983,2002-04-20,1,26,31,37,49,3,MG; RJ; SP,229490.99,322,1321.32,14086,40.13,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$300.000,00. Os ganhadores da quina são de Belo Horizonte/MG - Campinas/SP - Nova Friburgo/RJ."
984,2002-04-23,3,4,34,47,65,1,RN,262123.37,352,741.85,13005,26.78,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$300.000,00. O acertador da quina é de Natal/RN."
985,2002-04-25,19,36,44,60,70,0,,0.0,199,1340.28,9457,37.46,0,0.0,266715.02,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$650.000,00."
986,2002-04-27,3,17,30,52,64,4,MG; RJ; SP,167982.85,402,1008.0,16295,33.04,0,0.0,0.0,0.0,0.0,0.0,"ESTIMATIVA DE PRÊMIO (QUINA) PRÓXIMO CONCURSO: R$ 300.000,00."
987,2002-04-30,6,27,46,54,59,5,RJ; RS; SP,55928.44,396,703.49,13690,27.13,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$230.000,00."
988,2002-05-02,12,19,56,72,76,2,SP,108766.21,224,971.13,9087,31.8,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$330.000,00. Os acertadores da quina são de Cotia/SP e São Vicente/SP."
989,2002-05-04,2,3,22,61,69,2,PR; RS,178932.77,266,1345.36,12856,36.98,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$300.000,00. Os ganhadores da QUINA são  de Curitiba/PR e Caxias do Sul/RS."
990,2002-05-07,3,12,14,64,73,3,MT; RJ; SP,91936.63,305,904.29,11055,33.15,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$300.000,00. Os acertadores da Quina são de Cuiabá/MT, Macaé/RJ e São Paulo/SP."
991,2002-05-09,1,5,52,54,64,0,,0.0,199,1409.98,9971,37.38,0,0.0,280585.09,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$ 700.000,00"
992,2002-05-11,5,17,20,54,78,2,BA; RJ,351571.88,436,969.18,18347,30.6,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: 300.000,00. Os ganhadores são de Salvador/BA e de Rio de Janeiro/RJ."
993,2002-05-14,16,40,48,58,66,2,SP,137591.82,172,1599.9,8462,43.2,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$280.000,00. Os ganhadores da quina são de São Paulo/SP."
994,2002-05-16,2,35,36,53,59,3,GO; RJ; SP,91850.98,296,930.92,12538,29.2,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$400.000,00."
995,2002-05-18,25,27,32,68,80,2,SP,172569.7,267,1292.66,12782,35.88,0,0.0,0.0,0.0,0.0,0.0,Estimativa de prêmio do próximo concurso (quina): R$ 300 MIL.
996,2002-05-21,1,6,21,31,49,1,DF,268607.73,262,1025.22,11816,30.2,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio próximo concurso (QUINA): R$300.000,00. O ganhador da quina é de Brasília/DF."
997,2002-05-23,3,9,13,19,43,14,BA; MG; PB; PR; RJ; RS; SC; SP,19287.17,1210,222.32,27014,13.28,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$370.000,00."
998,2002-05-25,3,15,36,43,47,1,DF,333980.13,561,593.07,19006,23.35,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$300.000,00. O ganhador da QUINA é de Brasília/DF."
999,2002-05-28,3,12,44,46,49,1,RJ,266515.53,338,785.52,14017,25.26,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$460.000,00. O ganhador da quina é de São Gonçalo/RJ."
1000,2002-06-01,14,23,34,54,69,1,SP,383492.03,438,875.55,17970,28.35,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$300.000,00. O ganhador da quina é de São Paulo/SP."
1001,2002-06-04,3,39,47,54,63,7,DF; MG; RJ; SP,38339.46,320,838.67,13030,27.37,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$280.000,00. Os ganhadores da QUINA são de Brasília/DF, Sete Lagoas/MG, Rio de Janeiro/RJ, São Paulo/SP (2), Diadema/SP e Franca/SP."
1002,2002-06-06,16,30,39,56,76,0,,0.0,219,1252.44,8908,40.9,0,0.0,274283.48,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$650.000,00"
1003,2002-06-08,26,28,52,58,79,4,BA; CE; RJ; SP,172570.81,358,1162.01,15042,36.73,0,0.0,0.0,0.0,0.0,0.0,"ESTIMATIVA DE PRÊMIO (QUINA) PRÓXIMO CONCURSO: R$280.000,00.OS GANHADORES DA QUINA SÃO DE GUANAMBI/BA, FORTALEZA/CE, RIO DE JANEIRO/RJ e GUARULHOS/SP."
1004,2002-06-11,17,32,49,51,67,2,PR; SC,139993.86,330,848.45,11741,31.68,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$280.000,00. Os ganhadores são de Francisco Beltrão/PR e São Francisco do Sul/SC."
1005,2002-06-13,2,38,42,44,59,1,RJ,266027.98,291,914.18,11804,29.94,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$400.000,00. O ganhador da QUINA é de Barra do Piraí/RJ."
1006,2002-06-15,11,25,36,59,73,1,SC,346520.18,319,1086.27,12736,36.15,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$280.000,00. O acertador da QUINA é de CAPIVARI DE BAIXO/SC."
1007,2002-06-18,17,20,41,52,70,1,BA,256829.48,149,1723.69,7310,46.68,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$280.000,00. O ganhador da QUINA é de Salvador/BA."
1008,2002-06-20,10,12,13,35,74,2,RS; SP,134435.6,340,787.8,14298,24.98,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio QUINA  próximo concurso: R$280.000,00. Os ganhadores da QUINA são de São Paulo/SP e Porto Alegre/RS."
1009,2002-06-22,8,18,43,55,75,3,MA; SP,107041.04,320,1003.51,13513,31.57,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio ( QUINA ) próximo concurso: R$300.000,00. Os ganhadores da QUINA são de Amarante do Maranhão/MA, São Paulo/SP e Mauá/SP."
1010,2002-06-25,13,21,22,65,77,2,GO; RS,125377.48,208,1205.55,9628,34.59,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$280.000,00. Os ganhadores da QUINA são de Bagé/RS e Anápolis/GO."
1011,2002-06-27,3,15,37,58,68,4,BA; SP,63347.65,275,921.42,10916,30.84,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$400.000,00. Os ganhadores da Quina são de Salvador/BA, Santo André/SP e São Paulo/SP(2)."
1012,2002-06-29,17,18,41,56,78,1,SP,335037.91,319,1050.28,12789,34.8,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$300.000,00. O acertador da QUINA é de São Paulo/SP."
1013,2002-07-02,17,18,24,26,69,2,CE; RJ,126261.01,251,1006.07,11483,29.21,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$300.000,00. Os ganhadores da quina são de Fortaleza/CE e Rio de Janeiro/RJ."
1014,2002-07-04,31,32,38,42,64,3,SP,92823.84,254,1096.34,10863,34.06,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$330.000,00. Os ganhadores da Quina são de São Paulo/SP."
1015,2002-07-06,1,16,56,64,80,4,BA; RJ; SP,91793.96,343,1070.49,14809,32.94,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$300.000,00. Os ganhadores da quina são de Lins/SP, Niterói/RJ, Salvador/BA e São Paulo/SP."
1016,2002-07-09,3,35,53,58,68,3,MG; RO; SP,77694.22,390,595.38,12712,24.36,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$300.000,00. Os ganhadores da quina são de Campinas/SP, Governador Valadares/MG e Porto Velho/RO."
1017,2002-07-11,24,26,40,42,55,3,CE; MG; SP,95092.14,274,1041.16,11981,31.63,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$370.000,00. Os ganhadores da QUINA são de Indiana/SP, Belo Horizonte/MG e Fortaleza/CE."
1018,2002-07-13,20,45,59,69,80,3,PR; SP,118983.4,187,1908.83,9946,47.67,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$300.000,00. Os ganhadores da quina são de Ponta Grossa/PR, Rosana/PR e São José dos Campos/SP."
1019,2002-07-16,10,11,22,39,72,1,RJ,276940.21,230,1204.09,11217,32.8,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$300.000,00. O ganhador da Quina é do Rio de Janeiro/RJ."
1020,2002-07-18,6,25,27,37,52,2,RO; RS,136815.94,358,761.43,14312,25.4,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$370.000,00. Os ganhadores da quina são de Porto Alegre/RS e Porto Velho/RO."
1021,2002-07-20,2,4,32,53,80,2,MG; PA,172436.62,297,1161.19,14185,32.29,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$300.000,00. Os ganhadores da quina são de Arinos/MG e Belém/PA."
1022,2002-07-23,14,39,46,51,76,2,GO; MG,135766.13,231,1175.47,9823,36.72,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$300.000,00. Os ganhadores da QUINA são de SÃO SIMÃO/GO e JUIZ DE FORA/MG."
1023,2002-07-25,19,34,38,49,70,1,MG,267960.12,227,1180.44,10981,32.42,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$370.000,00. O ganhador da quina é de São Domingos do Prata/MG."
1024,2002-07-27,13,18,20,35,70,2,BA; PR,167046.92,343,974.03,15647,28.37,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$300.000,00. Os ganhadores da quina são de Teixeira de Freitas/BA e Curitiba/PR."
1025,2002-07-30,6,16,21,32,50,2,AL; RJ,132452.61,232,1141.83,9756,36.08,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$300.000,00. Os ganhadores da quina são de Niterói/RJ e Maceió/AL."
1026,2002-08-01,6,10,21,45,75,0,,0.0,350,788.6,12520,29.4,0,0.0,277059.63,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$700.000,00"
1027,2002-08-03,30,38,48,50,64,1,SP,711821.96,217,2003.52,11482,50.3,0,0.0,0.0,0.0,0.0,0.0,Estimativa de prêmio para o próximo concurso (quina): R$ 300 MIL. o ganhador da quina é de Suzano/SP.
1028,2002-08-06,2,6,7,29,30,8,MG; PR; RJ; SC; SP,36138.74,586,491.49,17572,21.86,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio para o próximo concurso (quina): R$ 300 MIL. Ganhadores da quina de Monte Carmelo/MG (01), Curitiba/PR (01), Florianópolis/SC (01), Rio de Janeiro/RJ (03), Carapicuíba/SP (01), São Paulo/SP (01)."
1029,2002-08-08,18,34,40,50,51,1,BA,297694.36,208,1431.22,9782,40.43,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$400.000,00."
1030,2002-08-10,4,24,47,49,69,4,DF; PR; RS; SC,92400.3,470,783.4,17903,27.43,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso:R$280.000,00."
1031,2002-08-13,22,29,39,56,80,2,RJ; SP,145492.83,188,1547.8,9673,39.96,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$280.000,00."
1032,2002-08-15,2,14,17,29,47,5,MG; RS; SP,56373.25,481,583.78,17306,21.64,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$370.000,00."
1033,2002-08-17,10,30,41,56,69,0,,0.0,267,1362.05,11345,42.58,0,0.0,363666.61,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$700.000,00."
1034,2002-08-20,13,20,24,42,43,5,GO; RJ; RO; SP,154880.15,611,669.69,22703,24.04,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$280.000,00."
1035,2002-08-22,9,16,41,70,72,1,PE,296039.19,203,1458.32,8702,45.19,0,0.0,0.0,0.0,0.0,0.0,"Estimativa prêmio (QUINA) próximo concurso: R$370.000,00"
1036,2002-08-24,5,29,36,50,71,5,DF; PA; RJ; SP,70706.21,292,1210.72,12790,36.71,0,0.0,0.0,0.0,0.0,0.0,"ESTIMATIVA DE PRÊMIO PARA O PRÓXIMO CONCURSO (QUINA): R$300.000,00"
1037,2002-08-27,5,31,64,68,73,1,SP,280419.41,186,1507.63,8655,43.04,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$300.000,00."
1038,2002-08-29,19,40,49,73,79,1,RS,280647.11,225,1247.32,9526,39.14,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$370.000,00"
1039,2002-08-31,14,25,28,51,63,1,BA,356277.36,352,1012.16,15000,31.55,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$300.000,00"
1040,2002-09-03,7,11,22,48,63,4,MG; RJ; SE; SP,72150.24,381,754.61,14675,26.13,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio QUINA próximo sorteio: R$280.000,00."
1041,2002-09-05,10,25,53,61,67,1,ES,296523.9,232,1278.12,10404,37.86,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$370.000,00."
1042,2002-09-07,22,31,45,47,70,1,SP,271039.44,194,1397.11,8459,42.57,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$280.000,00."
1043,2002-09-10,12,28,73,78,80,2,SP,151516.07,247,1226.85,10712,37.58,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$280.000,00."
1044,2002-09-12,10,12,25,31,70,7,BA; RJ; SP,42610.63,447,664.75,14931,26.54,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio(QUINA)próximo concurso: R$380.000,00."
1045,2002-09-14,2,7,25,30,67,7,BA; MG; RO; SE; SP,52880.7,524,703.74,19546,25.16,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$300.000,00."
1046,2002-09-17,23,32,40,46,55,2,MA; SP,144205.66,279,1033.74,11740,32.64,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$300.000,00."
1047,2002-09-19,29,56,65,68,72,3,BA; RJ; RS,95323.53,216,1323.94,9946,38.2,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio ( QUINA ) próximo concurso: R$370.000,00."
1048,2002-09-21,10,32,44,69,77,4,ES; RJ; SP,86870.3,343,1013.07,14306,32.27,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$280.000,00."
1049,2002-09-24,26,29,37,75,80,1,SP,277463.2,155,1790.09,8201,44.94,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$ 300.000,00."
1050,2002-09-26,22,36,53,54,59,1,SP,279901.54,351,794.41,13031,28.54,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$400.000,00."
1051,2002-09-28,2,42,44,49,63,1,RJ,342148.96,311,1100.16,14024,32.41,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$300.000,00."
1052,2002-10-01,4,12,26,54,62,5,MG; SP,54518.41,387,701.7,13966,25.93,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$300.000,00."
1053,2002-10-03,25,35,36,40,71,3,RJ,95517.37,173,1656.37,8630,44.11,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$350.000,00."
1054,2002-10-05,10,52,56,66,73,2,BA; SP,174075.09,220,1582.5,10698,43.23,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: 300.000,00."
1055,2002-10-08,16,19,29,30,73,1,GO,271056.33,274,989.26,10772,33.43,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$300.000,00."
1056,2002-10-10,9,12,34,41,46,3,RJ; SP,94562.98,397,711.88,14469,26.05,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$280.000,00."
1057,2002-10-12,9,13,14,48,69,1,SP,272147.01,352,770.22,15274,23.67,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$280.000,00."
1058,2002-10-15,8,39,51,57,68,2,RJ; SP,138770.8,220,1261.55,9343,39.46,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio ( QUINA ) próximo concurso: R$280.000,00"
1059,2002-10-17,11,16,17,43,63,3,MG; RJ,91998.86,281,982.2,12640,29.01,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$420.000,00."
1060,2002-10-19,26,40,42,53,76,1,DF,333463.21,221,1508.88,10387,42.65,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA)próximo concurso: R$280.000,00."
1061,2002-10-22,28,33,34,41,53,1,MA,266481.05,211,1262.94,10135,34.93,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$280.000,00."
1062,2002-10-24,39,46,51,55,70,2,RS; SP,133481.03,165,1617.95,7731,45.87,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$370.000,00."
1063,2002-10-26,5,18,28,53,59,4,BA; SC; SP,81414.83,459,706.81,16298,26.55,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$280.000,00."
1064,2002-10-29,10,18,35,43,62,5,RJ; RS; SE; SP,51508.34,275,936.51,11158,30.67,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$280.000,00."
1065,2002-10-31,4,6,8,27,46,6,PR; RJ; SP,44965.65,534,503.33,17447,20.55,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$280.000,00."
1066,2002-11-02,37,44,66,73,80,5,BA; GO; MG; PE; SC,54643.96,300,910.73,10511,34.53,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$280.000,00."
1067,2002-11-05,11,35,42,78,80,1,PB,276034.3,236,1169.63,9410,38.97,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$280.000,00."
1068,2002-11-07,13,37,40,47,57,1,SP,284075.15,243,1169.03,11608,32.51,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$370.000,00."
1069,2002-11-09,28,43,47,53,73,4,PA; PB; RJ; RS,85644.26,339,1010.55,14922,30.5,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$280.000,00."
1070,2002-11-12,3,26,29,56,59,2,AC; SP,140369.8,454,616.03,13983,26.67,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$280.000,00."
1071,2002-11-14,13,48,50,73,78,5,CE; MG; PA; PR; SP,58347.76,257,1135.17,10167,38.12,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$320.000,00."
1072,2002-11-16,7,23,33,53,77,5,MG; RJ; RS,51571.08,417,616.02,14367,23.84,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$280.000,00."
1073,2002-11-19,23,42,57,58,78,1,RS,278238.79,214,1300.18,9887,37.38,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA)próximo sorteio: R$280.000,00."
1074,2002-11-21,3,4,10,57,76,0,,0.0,256,1083.56,11681,31.55,0,0.0,277389.22,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$700.000,00."
1075,2002-11-23,40,48,54,61,66,1,RS,708334.67,289,1491.16,12483,45.86,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA)próximo concurso: R$280.000,00."
1076,2002-11-26,29,33,36,64,73,3,DF; MG,92746.06,239,1164.17,11495,32.15,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$280.000,00."
1077,2002-11-28,6,34,41,48,73,1,PR,274145.63,243,1128.17,9742,37.38,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$370.000,00."
1078,2002-11-30,11,22,24,55,64,1,RJ,344822.61,350,985.21,16494,27.78,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$280.000,00."
1079,2002-12-03,5,7,45,48,68,1,BA,293698.12,358,820.38,14353,27.18,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$300.000,00."
1080,2002-12-05,5,33,34,48,68,2,GO; MA,149039.01,513,578.85,18304,21.63,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$370.000,00."
1081,2002-12-07,2,4,40,64,78,5,MA; MG; SP,73933.82,279,1324.98,13108,37.46,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$300.000,00."
1082,2002-12-10,21,23,24,28,72,4,DF; RJ; SP,75950.63,311,976.85,11911,33.89,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$300.000,00."
1083,2002-12-12,26,33,41,46,49,3,MG; PR; SP,102978.47,325,950.57,12601,32.57,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso:R$400.000,00."
1084,2002-12-14,9,31,49,56,72,4,BA; ES; RJ; SP,92917.1,350,1061.91,13586,36.34,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso:R$300.000,00."
1085,2002-12-17,10,22,26,70,74,2,DF; PR,149142.55,218,1368.28,9621,41.19,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$300.000,00."
1086,2002-12-19,5,38,49,64,74,2,GO; SP,149188.4,230,1297.29,11303,35.07,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$400.000,00."
1087,2002-12-21,4,6,15,29,32,4,MG; RS; SP,93159.69,541,686.19,19005,26.05,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$370.000,00."
1088,2002-12-26,1,7,31,46,60,5,MG; SP,71130.78,366,971.73,13782,34.28,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$370.000,00."
1089,2002-12-28,19,22,44,55,73,9,MG; PR; SP,41267.9,565,654.88,20983,23.52,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$370.000,00. A CAIXA informa que o concurso 1090 da Quina acontecerá em 02/01/2003 (quinta-feira)."
1090,2003-01-02,28,30,36,55,78,0,,0.0,205,1495.33,10301,39.53,0,0.0,306542.89,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso:R$700.000,00."
1091,2003-01-04,15,23,43,45,78,8,AL; GO; MG; RJ; SC; SP,95516.95,536,853.72,21519,28.25,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$300.000,00."
1092,2003-01-07,12,42,55,63,64,0,,0.0,201,1505.99,11180,35.97,0,0.0,302703.92,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso:R$700.000,00."
1093,2003-01-09,12,24,28,31,70,4,MA; MG; SP,177813.63,467,874.84,17487,31.04,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$400.000,00."
1094,2003-01-11,3,19,36,46,64,7,BA; RJ; SP,52968.05,625,590.99,22395,22.0,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$280.000,00."
1095,2003-01-14,9,18,21,32,52,1,MG,308353.84,350,881.01,13729,29.84,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$320.000,00."
1096,2003-01-16,9,26,38,45,63,7,PR; RJ; RN; RS; SP,43914.63,428,715.51,15447,26.43,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA)próximo concurso: R$400.000,00."
1097,2003-01-18,2,18,46,61,74,6,DF; MG; RJ; SP,59829.91,307,1169.31,12112,39.37,0,0.0,0.0,0.0,0.0,0.0,"Estimativa de prêmio (QUINA) próximo concurso: R$300.000,00."
